loan_number,amount_borrowed,borrower_rate,prosper_rating,term,age_in_months,origination_date,days_past_due,principal_balance,service_fees_paid,principal_paid,interest_paid,prosper_fees_paid,late_fees_paid,debt_sale_proceeds_received,loan_status,loan_default_reason,loan_default_reason_description,next_payment_due_date,next_payment_due_amount,co_borrower_application,listing_start_date,listing_end_date,listing_creation_date,loan_origination_date,listing_status,listing_status_reason,verification_stage,listing_amount,amount_funded,amount_remaining,percent_funded,partial_funding_indicator,funding_threshold,estimated_return,estimated_loss_rate,lender_yield,effective_yield,borrower_apr,listing_term,monthly_payment,scorex,scorex_change,fico_score,prosper_score,listing_category_id,income_range,income_range_description,monthly_income,income_verifiable,employment_status_description,occupation,months_employed,borrower_state,borrower_city,borrower_metropolitan_area,prior_prosper_loans_active,prior_prosper_loans,prior_prosper_loans_principal_borrowed,prior_prosper_loans_principal_outstanding,prior_prosper_loans_balance_outstanding,prior_prosper_loans_cycles_billed,prior_prosper_loans_ontime_payments,prior_prosper_loans_late_cycles,prior_prosper_loans_late_payments_one_month_plus,max_prior_prosper_loan,min_prior_prosper_loan,prior_prosper_loan_earliest_pay_off,prior_prosper_loans31dpd,prior_prosper_loans61dpd,lender_indicator,group_indicator,group_name,channel_code,current_delinquencies,delinquencies_last7_years,public_records_last10_years,public_records_last12_months,first_recorded_credit_line,credit_lines_last7_years,inquiries_last6_months,amount_delinquent,current_credit_lines,open_credit_lines,bankcard_utilization,total_open_revolving_accounts,installment_balance,real_estate_balance,revolving_balance,real_estate_payment,revolving_available_percent,total_inquiries,total_trade_items,satisfactory_accounts,now_delinquent_derog,was_delinquent_derog,oldest_trade_open_date,delinquencies_over30_days,delinquencies_over60_days,delinquencies_over90_days,is_homeowner,investment_typeid,investment_type_description,whole_loan_start_date,whole_loan_end_date,last_updated_date,TUFicoRange,TUFicoDate,dti_wprosper_loan,CoBorrowerApplication,CombinedDtiwProsperLoan,CombinedStatedMonthlyIncome,validity,bad_loan,EMI,balance_income
1695572.472965884,2528,0.0733881694040981,AA,39.602930764834376,9.20185410117417,,-2.128758184276405,5163.912385401722,-63.075561706149855,6787.65471790688,-4.88386560414358,-3.707679940481992,2.1945489664917863,0.0,0,2.584119625060518,Deceased,2021-04-14 00:00:00,-130.8791270538254,,2021-10-22 08:05:51.053,2021-05-26 09:10:13.603,2021-06-30 09:24:05.053000000,,6.0,Completed,,22331.9028923914,2528,0.0,1.0,,0.8211959421303416,0.048745927729477,0.0465316728045948,0.1476369858466053,0.1736823648602817,0.2339650106871517,39.602930764834376,382.0239614804772,,,,9.141728536649191,5.2189382283981525,5.081712456217203,"$100,000+",2629.771158772718,,Self-employed,Clergy,168.78067609140393,NC,Steinhatchee,(Not Implemented),-0.5744225813242724,-2.230315536323073,-4659.751347475856,-6962.681141219134,0.0,-14.71705508086426,-3.371846158437617,-6.175517806482687,0.7608657091183354,490.3344025975166,15128.31912465104,6.335981547864421,1.470756671838925,1.2527084214027429,0.0234323991276075,,,80048.70743150072,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.010692363021148,Fractional,2022-01-10 13:49:33.820000000,,2021-05-12 11:43:15.270000000,640-659,2021-05-25 09:01:59.978,1915.001731660159,,0.278178710855766,-944.308157114041,Valid,1.0,63.83365955947762,2565.9374992132402
1570577.8114514505,-5598,0.1720745762541216,B,25.234720699979277,10.197290793691163,,24.11918524750872,19868.398884641792,-30.066489204442554,5598.252677511129,2331.4873652212777,2.464266899906187,3.272178784731486,0.0,0,2.6539334187541663,Deceased,2022-01-20 00:00:00,344.51728379584205,,2021-07-06 08:03:23.287,2022-01-26 14:12:53.893,2021-12-31 22:50:35.807000000,,6.0,Completed,,10852.549768663172,-5598,0.0,1.0,,0.6217226136415032,0.057241525176983,0.0512457772173529,0.0674286745450864,0.0824295178127123,0.2219543391231254,25.234720699979277,9.090053085754905,,,,7.343910168239106,-9.869827319370025,3.9170755899768617,"$100,000+",1990.9479243861097,,Not available,Car Dealer,178.6285657306518,WA,Anahola,(Not Implemented),1.4675973079101057,-0.0737499419579185,7309.733987421012,-701.8885048010761,0.0,-28.2911705782786,-29.65155495949835,3.411528501731264,-0.991765795517008,10496.7952499473,14078.008174514242,27.57047491345629,1.0861296596121617,1.078254538541674,0.180966588836111,,,56796.2775716488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5887838218846069,Fractional,2021-09-18 10:10:59.920000000,,2021-12-02 16:08:24.403000000,700-719,2021-08-24 17:08:42.866,-1924.044975187852,,0.1991893053474693,-937.6564281632492,Valid,1.0,-221.83720860459522,2212.785132990705
1528162.88057628,18371,-0.0056974703704127,C,61.49478982550397,10.15924872300175,,-6.182777222248374,3203.3132171379457,-40.88172089375298,4308.85915167716,517.8795783603291,0.6487488158302555,-5.448046898827738,0.0,1,3.2282745807691016,Bankruptcy,2022-03-02 00:00:00,297.85711395423607,,2021-10-08 15:00:08.757,2022-01-23 05:55:35.377,2021-10-04 17:37:52.790000000,,6.0,Completed,,5802.679852238076,18371,0.0,1.0,,0.5618021137870982,0.0919490177657192,0.0733807757825211,0.1239506136256919,0.1526060280730145,0.0940503169589753,61.49478982550397,413.2956442109767,,,,6.138433741166322,1.2198794526307446,3.1820758911877403,"$50,000-74,999",10540.464401381052,,Self-employed,Tradesman - Plumber,123.7938464229002,NC,Ewing ,(Not Implemented),1.911312406146855,1.739927175716689,62119.53510014619,7628.5384783998015,0.0,16.47073886446256,-10.70856053321234,2.7197289330171834,-0.7779366249288304,7130.511070849399,13539.213770331162,16.60372679427364,0.6275394618894241,0.810181528104541,-0.0231015010941758,,,38897.33112778738,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.532662563775569,Fractional,2021-10-08 07:51:10.260000000,,2021-11-09 10:56:00.033000000,800-819,2022-01-15 10:01:16.897,2647.2536676990794,,0.4130656099882082,14481.776428288464,Valid,1.0,298.7407559588231,10241.72364542223
1663855.3068734668,3391,0.1937854547370771,A,44.29792812966236,9.006474906806128,,12.541935502174113,15577.60429837527,-7.695414624004869,9526.388814186248,999.8290850149906,3.678738901475435,-2.646580319206389,0.0,0,2.953208838210354,,2021-11-05 00:00:00,361.3223598475996,,2021-09-21 08:04:13.563,2021-06-15 15:53:58.617,2021-08-29 15:54:45.597000000,,6.0,Completed,,-5321.475941567671,3391,0.0,1.0,,0.9791027259836536,0.0552905591402798,0.0834460893333859,0.025967422404671,0.1183196667537252,0.1883964413665204,44.29792812966236,130.3582588271627,,,,3.020258540309424,-5.01264320996207,4.990284551287564,"$75,000-99,999",6158.489905127972,,Other,Waiter/Waitress,37.92915969587139,MN,Middlebury,(Not Implemented),-0.6944793106128136,0.6286314518342999,18413.322683878912,9130.484032811068,0.0,15.213476147215989,22.23763994484217,-4.537891305496914,-1.2160115296371188,4800.161067482102,10811.441206494688,0.0115639785552303,1.277544575520111,0.8615143866868064,0.0864575575982159,,,82580.60222604223,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.187111535316494,Fractional,2021-01-28 13:33:47.607000000,,2021-07-28 08:19:10.990000000,820-850,2021-07-27 08:23:22.343,1234.8673037074068,,0.2455149370255357,10809.605221916505,Valid,1.0,76.54985556151442,6081.940049566458
1549331.3369915753,7644,0.1701858712277766,D,46.9898394263092,9.194428341695724,,5.389624736408826,21506.689620894173,-134.8877837398299,-1400.1129946528604,1006.3062862636092,5.942028422903254,8.744020470318526,0.0,0,2.8269196563143484,Deceased,2021-08-12 00:00:00,316.0451263349266,,2021-07-23 08:04:49.480,2021-11-24 09:32:29.400,2021-03-08 08:21:04.163000000,,6.0,Completed,,8628.464407794667,7644,0.0,1.0,,0.9976437118122636,0.0769700805875803,0.0229401459269015,0.0580871012807608,0.0847442523667472,0.0620695508317188,46.9898394263092,443.84684540822406,,,,7.398491989104171,5.185740461058323,4.334453726222392,"$1-24,999",9636.389478982976,,Other,Student - College Graduate Student,72.08048964589555,PA,Elkhart,(Not Implemented),1.0349873858814205,3.3238198946497723,90989.80575474216,23507.996458539463,0.0,-16.513573036415313,2.0041644228503603,4.020915447343691,1.6957867917307372,-1518.0248008994076,16471.408907210574,16.851165685701716,1.3962486721642071,1.4727268317945046,-0.0925546688720675,,,39858.60079565713,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0266632835547327,Fractional,2021-11-16 13:49:09.973000000,,2022-01-15 11:12:25.137000000,660-679,2021-06-29 08:31:44.991,-6159.58948519679,,0.1558216612873668,15847.21956450096,Valid,0.0,162.67346501550696,9473.716013967469
1605934.768905563,2162,0.0677078283282698,D,54.39654855261505,10.916600140726398,,7.756093170443617,19580.112269934085,-159.13924213924963,4288.706704885092,826.1768653572317,-1.0831473341360305,0.7482976167349447,0.0,0,4.073916494009652,Bankruptcy,2022-01-30 00:00:00,102.7652547406786,,2021-02-07 11:04:09.500,2021-06-08 14:07:18.683,2021-10-12 12:37:58.830000000,,6.0,Completed,,1790.05848556013,2162,0.0,1.0,,1.0937485716511597,0.0974105433036985,0.0107319291872114,0.151067163247111,0.0720890357100982,0.1399881306741441,54.39654855261505,406.04433624546186,,,,10.094850030381728,-5.435605568545302,4.606878347180837,"$50,000-74,999",8324.24959336981,,Other,Computer Programmer,74.29603465266038,MN,Greene,(Not Implemented),1.345754516858869,1.591297962608333,-35946.94020877486,3232.4288132738075,0.0,-2.875748320668121,-21.25257438508136,0.767583698720301,-0.2487179656246466,-1053.1088207968623,21362.788489963317,33.42908446221614,0.9899744573087776,1.2786413555104967,0.0110707425475924,,,65357.32267645983,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3983915331485086,Whole,2021-10-21 07:44:49.610000000,,2022-01-17 11:31:28.737000000,620-639,2021-11-23 08:36:52.822,-443.6517541540536,,0.2381530267640336,9614.032030268894,Valid,0.0,39.74516871982799,8284.504424649982
1603901.9920347566,17050,0.1172512336075996,D,51.4213464304901,6.602473279767771,,7.332719750902217,19551.088088641416,-40.27344187974815,9016.34742750305,671.0067334701407,-0.6917964756478767,-7.678509107068176,0.0,0,2.6893821279805232,PartialSettlement,2021-05-07 00:00:00,286.9147098867525,,2021-03-01 08:00:22.090,2021-01-15 15:00:46.110,2021-09-30 08:16:30.673000000,,6.0,Completed,,13910.91260595846,17050,0.0,1.0,,0.9576710791366886,0.067083393763443,0.0712714987688303,0.1423259169765736,0.0986965036373094,0.1296437149949912,51.4213464304901,142.60449769955872,,,,8.24368442606651,7.523250235359922,3.854402071233189,"$25,000-49,999",3815.878628912556,,Self-employed,Student - Technical School,101.98895101853084,MT,hammond,(Not Implemented),-1.2108883850119063,1.6361771536068122,53505.17440831591,-10624.65452117388,0.0,-16.770764636725616,-8.13977659490827,9.31874730787206,-1.2546106846267266,10020.454143911596,-1829.285403605425,3.6522674121102927,0.8011099506844204,1.0702724109657382,-0.1335702822468697,,,65016.86248625017,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.490838196994557,Whole,2021-10-23 10:12:33.013000000,,2021-07-23 08:09:00.910000000,620-639,2021-05-04 14:18:55.163,-2443.5154588193823,,0.2250148870287344,16562.219211822885,Valid,1.0,331.5743593576979,3484.304269554858
1600246.723591299,2303,0.1854483073645382,AA,60.81233756850842,8.572481728397282,,-14.250401944653133,13360.187367225768,-73.5592678723355,-2604.0507372459474,869.0920585000376,18.238650226529696,5.618266798376307,0.0,0,3.1858525392763086,PaidInFull,2022-04-02 00:00:00,49.82446131349448,,2021-06-01 14:03:47.730,2021-06-07 08:07:22.210,2021-09-12 07:16:16.160000000,,6.0,Completed,,1679.2813676165824,2303,0.0,1.0,,0.9605099455720908,0.0643836927371375,0.0214420689030453,0.0964087583493721,0.1399437171464468,0.1484598915571988,60.81233756850842,453.3527758272826,,,,8.628460099812262,4.588187245113084,4.947811888223857,"$1-24,999",4785.573290686389,,Self-employed,Construction,151.80491290953802,NE,HARRAH,(Not Implemented),2.2661562279702707,2.529032416340237,43968.76720981795,8124.059692764484,0.0,10.952688471454776,11.79112243986546,6.167965956123234,-0.3259620485731918,6942.191400140634,5777.996039192761,22.74974494501319,1.3292983429135847,0.966007355756555,-0.0813637845983016,,,94138.9935940396,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1952471017520736,Whole,2021-06-16 07:58:15.823000000,,2021-10-06 14:29:25.577000000,800-819,2021-12-07 14:33:57.902,-1554.560151228358,,0.1726238179218698,9051.17908539533,Valid,0.0,37.8706047503197,4747.7026859360685
1607421.1047497694,14984,0.1303196897881551,E,66.542907885428,8.104270460125008,,18.643568001963505,4565.366516921448,-50.05113459373074,5458.323167457102,1086.187313938619,-1.9509677499096707,3.5871324262608244,0.0,1,1.747943918455942,PartialSettlement,2021-04-11 00:00:00,34.314554084474594,,2021-04-18 11:00:39.197,2021-08-28 11:07:11.697,2021-11-18 07:21:57.460000000,,6.0,Completed,,16665.16676510888,14984,0.0,1.0,,0.5445503166947696,0.0814829512720286,0.030481538844757,0.1226846630256719,0.1284103763317072,0.1517290870532853,66.542907885428,703.3371368843138,,,,6.193260889982279,12.873235256007174,5.556090168557216,"$25,000-49,999",7140.921901855926,,Not available,Student - College Sophomore,-31.288881473119943,WA,CHAMPLAIN,(Not Implemented),-0.0361716351734291,1.470244629086654,58531.73266915778,-1464.194839184138,0.0,7.763898409764497,0.6041194869775817,1.8828367226526157,1.2686704876897517,15160.002183766044,14282.165133645336,2.1937057750920843,0.8898382356171898,1.0007050608803771,-0.1723242378414651,,,79628.69317526044,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322895246509231,Whole,2021-05-13 07:27:48.567000000,,2022-02-28 10:28:57.700000000,700-719,2021-10-29 05:18:07.029,-57.601823728551935,,0.0552054124716164,17359.612221977997,Valid,1.0,225.1780163529838,6915.743885502942
1565918.0154506464,12337,0.1909754556038942,C,45.8604897268058,11.107811975899892,,-5.360605882882741,-3365.782285893336,-128.51318958207693,2751.9004970711085,63.79285327964169,10.17968313977085,-1.607694261874958,0.0,0,2.253292990888415,Bankruptcy,2022-01-02 00:00:00,548.9588402740394,,2022-01-21 14:03:00.640,2021-03-16 15:01:25.360,2021-04-15 10:13:33.383000000,,6.0,Completed,,4378.3891700191725,12337,0.0,1.0,,0.8541140645538374,0.0668886520431071,0.0792922092475783,0.0777184660389666,0.1631878820491583,0.1962558124615884,45.8604897268058,747.3725077731849,,,,10.699226946468976,8.291443232132025,2.690406078383976,"$75,000-99,999",6490.018457737483,,Not available,Waiter/Waitress,212.7846980048841,NE,Ridgeland,(Not Implemented),-0.6453193405996199,-1.0887463444606895,-5782.66722062133,1315.8368528030223,0.0,52.53447403958966,0.0254997679762007,5.043319491289782,0.2548341499558265,14442.067321268149,22762.411542482427,21.04438372488857,0.903054219126517,1.1933317711913527,-0.0243509297081887,,,60614.63686861638,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7350813868809083,Whole,2021-07-30 07:52:59.520000000,,2021-11-20 13:32:17.863000000,700-719,2021-02-02 16:05:09.102,2753.987228275412,,0.2593028597785862,18151.527737732547,Valid,0.0,269.0115189238577,6221.006938813625
1583100.6405655087,-5374,0.1250996566923006,B,51.16129086638863,10.405175409510637,,-20.19699159825173,21600.127046824942,-3.2884321614441063,9281.53184666122,979.6888430205164,4.253015806474235,6.185981700024416,0.0,0,1.7042605838271812,PartialSettlement,2021-02-04 00:00:00,209.88008725861152,,2021-02-25 14:02:39.413,2021-12-06 10:07:50.067,2021-01-21 17:55:42.547000000,,6.0,Completed,,20154.47767618119,-5374,0.0,1.0,,0.8431907043432876,0.0734450941749093,0.0209810462434255,0.1385077086475334,0.11940114738951,0.1972887648782704,51.16129086638863,118.67032119687542,,,,6.090563756227811,-0.0014515612686225,5.416678349347634,"$50,000-74,999",3202.428960350858,,Retired,Engineer - Chemical,262.0341993373073,AK,KINGSBURG,(Not Implemented),0.9666254721571624,-0.2689267825173995,2834.0381889730525,1604.0266645273173,0.0,54.67988097655743,7.0407112101477765,-4.388791439513328,-0.8588702356792446,14106.557180615971,29531.52699673237,33.306456240423046,1.1115519053966365,1.0098130682599202,0.0539180285903324,,,52691.85459326929,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4692071670874831,Whole,2021-02-11 13:35:25.097000000,,2022-01-12 08:14:01.380000000,660-679,2021-04-16 15:24:23.062,-3735.65393018808,,0.0849908870374364,4073.1225031052018,Valid,1.0,-105.04035197302947,3307.469312323887
1602429.366946789,-6821,0.0956940795789705,E,53.5324783136951,4.306171499261859,,-2.220349244644909,20201.688242720516,-45.14964244962515,12666.03464822067,1317.3043807162203,-0.3097253430378177,-8.889224335400197,0.0,1,3.185773421597368,PaidInFull,2021-06-04 00:00:00,207.7849421272377,,2021-07-27 14:03:24.877,2021-08-18 08:09:15.793,2021-07-17 08:36:19.413000000,,6.0,Completed,,18183.16826711824,-6821,0.0,1.0,,0.8796978432972578,0.0463335437628795,0.0845219585927816,0.0455600643525624,0.0380734185041472,0.2049897583489824,53.5324783136951,359.1566493964792,,,,6.520391648304127,0.8963587358526777,3.893859128308725,"$75,000-99,999",12179.89796512108,,Not available,Food Service,-98.95985571112942,MA,SAN BERNARDINO,(Not Implemented),-1.4017249762286972,-2.3433459893391344,85460.94151554124,6494.233265182002,0.0,48.44454782505442,10.186645165489084,-1.764955491979609,-3.09385102955257,25313.971673718108,13012.059866116815,35.20754325733872,1.362085209828776,1.309926743834929,-0.1000291536526408,,,55991.14078485067,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.501851877536452,Fractional,2022-01-21 07:46:01.273000000,,2021-11-24 09:26:30.117000000,760-779,2021-07-02 13:38:39.371,790.590016646446,,0.2519858715510658,2189.457299161395,Valid,1.0,-127.41797530892565,12307.315940430006
1694920.4544888076,17165,0.1583681072930189,AA,57.12562367136726,10.982272915719792,,14.207095021392409,15488.289879967007,-88.45202981871418,1682.558067315509,261.67429241324123,5.993555277810728,2.6896271872013937,0.0,0,3.3072016044952126,,2022-03-25 00:00:00,-65.87669429495611,,2021-10-08 08:03:28.147,2021-11-24 09:35:48.140,2022-01-04 21:03:34.930000000,,6.0,Completed,,14380.384928703475,17165,0.0,1.0,,1.3025695958352204,0.0826591439693238,0.0344822757550085,0.1281538617679549,0.0862245270396412,0.1684794106392216,57.12562367136726,316.1506612767608,,,,6.7917477123712535,4.432475268642492,4.094301202944899,"$25,000-49,999",4762.123525775727,,Employed,Skilled Labor,-13.989192646123882,NH,Zavalla,(Not Implemented),0.3547211728865781,1.59493772522031,31989.60758945304,-11426.77660328678,0.0,30.74656775557912,22.239487366457453,6.804593382139464,0.0151664937088591,7212.440368683746,26788.15641093908,13.26251081940234,0.9170207925001652,0.8910867396313955,0.0263346307534638,,,73505.56786920085,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0193044874898223,Fractional,2021-02-05 13:36:25.263000000,,2021-11-08 08:09:37.927000000,620-639,2021-05-17 14:48:32.825,5944.649028884116,,0.2547416525773326,2047.8046529831968,Valid,1.0,300.4781199194769,4461.64540585625
1581000.5785528135,13894,0.1710406456959237,E,51.61192891603149,12.059146686147312,,-1.1755496434952426,7253.527735433679,5.257325911214238,3134.6204064992844,-22.53010781840805,3.378537906809165,-7.503399541812007,0.0,1,3.4062579809188085,PaidInFull,2022-03-27 00:00:00,312.8398211854844,,2021-08-11 09:01:03.567,2021-04-19 08:08:09.053,2021-11-17 20:14:15.623000000,,6.0,Completed,,21705.004331505927,13894,0.0,1.0,,1.1265523899854075,0.090013687702448,0.0814723877620046,0.089293072496182,0.05064310633005,0.1960205173053044,51.61192891603149,331.19834065526123,,,,8.396060274684315,3.2577911498001866,4.249050269387729,"$100,000+",4558.767221681866,,Self-employed,Religious,-27.664643340597763,MI,Harbor,(Not Implemented),-0.9536656270665346,-1.9189042803984069,66419.18105923067,8832.516339636619,0.0,-23.108229051556133,-36.4486917955849,-5.879619122942447,0.9299418697015782,16960.589823556445,18596.347081720836,1.912852922400038,1.3888006619148494,1.2705288431681514,-0.1920914049385731,,,76882.9630163753,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4148985144872137,Whole,2021-06-14 07:47:52.293000000,,2021-08-18 10:31:12.237000000,680-699,2021-05-25 06:28:44.629,-1687.1138473059427,,0.1103553022380187,9728.17512587026,Valid,1.0,269.20133178134915,4289.5658899005175
1504760.0996110735,22607,0.1193242144336409,C,58.0673152186259,2.498281625469401,,10.634298211513794,2559.5725397415017,-67.21073856454554,12581.289597388048,231.9951511114812,-1.1914956839740674,-6.98519928210485,0.0,0,2.9226243104400678,PaidInFull,2021-05-26 00:00:00,443.4746302953756,,2021-06-28 14:02:56.250,2021-04-07 14:07:42.710,2021-05-13 14:14:15.913000000,,6.0,Completed,,8293.967122066322,22607,0.0,1.0,,0.8315871625494935,0.0494683489209246,0.0532311943783099,0.0773565689729317,0.1273536942082691,0.1562600367950993,58.0673152186259,195.28234521387407,,,,6.664107632444576,1.8328778728408652,5.206934751229468,"$100,000+",6181.68873875282,,Employed,Teacher,154.2386752287457,MS,Donalds,(Not Implemented),1.0900676677402696,3.583804736845277,41679.50748024647,-12138.898382483872,0.0,-4.410700377746064,-0.6796079918109128,-0.9257582483120612,-0.3156325244053475,8651.656199742434,9275.368357644247,12.913340947984564,1.3533852626418437,1.470834305633637,-0.1091772402633475,,,33253.383889974255,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7688257040236917,Fractional,2021-01-15 13:51:31.790000000,,2022-01-26 10:10:51.693000000,760-779,2021-12-28 14:14:04.013,525.8675832832042,,0.2946940266051082,4323.475273988872,Valid,1.0,389.32400981315715,5792.364728939663
1544791.3372859503,16049,0.2099329777644751,B,21.45406178645284,12.038099938316993,,-0.7329292180127855,25807.752300896827,-69.34431251542794,-661.9382387543642,904.8631997694272,-5.332825159850351,4.709800733241006,0.0,0,2.670442027000955,PartialSettlement,2021-10-25 00:00:00,257.3986018206997,,2021-08-13 08:01:27.857,2021-03-13 22:10:08.800,2021-03-19 04:21:32.327000000,,6.0,Completed,,14719.298925029265,16049,0.0,1.0,,0.8218876419891682,0.0861592180993446,-0.0099449388973469,0.0965854072372738,0.0521168485239852,0.1578285909334783,21.45406178645284,317.694994051402,,,,10.109587543603656,-0.7841394651933653,6.133173071476365,"$25,000-49,999",-4935.896339714233,,Employed,Retail Management,119.19661936287034,SD,Cowpens,(Not Implemented),0.459227816594925,2.290284295374774,52790.20050799461,22775.152525640493,0.0,31.728887328022346,18.902750654727235,-5.4238825749598405,-1.0460068495731762,4609.138234788019,8673.03742159164,11.759003897227917,0.8434151925567727,0.7625961754059163,-0.0810867544112587,,,56275.650453142975,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2496007505157726,Whole,2021-09-22 13:51:54.737000000,,2021-06-20 23:28:15.667000000,660-679,2021-09-01 10:57:35.691,1148.326729371833,,0.1046095696699189,11914.25138139594,Valid,0.0,748.0634744015763,-5683.959814115809
1629113.2380168643,8805,0.1882143476283442,HR,30.221756067371707,7.236538595244523,,-1.2242743659122843,13226.39174095438,-69.55404072072064,927.8998042490834,1404.3627632198938,4.701617690001458,5.692172521877151,0.0,0,2.602848750152563,Bankruptcy,2021-08-15 00:00:00,550.0498312915385,,2021-08-02 08:03:18.537,2021-12-16 08:25:22.067,2021-06-14 23:14:44.613000000,,6.0,Completed,,21889.875714183945,8805,0.0,1.0,,0.7102692640180196,0.0440329020575156,0.1086795494277728,0.1664238119642047,0.131230872089801,0.0783637228029172,30.221756067371707,674.6564048325159,,,,4.326074603966696,8.608027434975476,5.612879341050496,"$25,000-49,999",11593.633531725498,,Other,Food Service,-15.308499380353894,AR,CULVER CITY,(Not Implemented),-1.5102238547547433,-0.6111692357683953,-8138.477751057057,-17776.204273200598,0.0,-45.41110782629795,6.937324413272684,-1.5169396470374004,-1.5330695028322223,16960.807622172102,14691.183552444145,23.01698433994013,0.8388497952477543,1.0154928119289852,0.0591071778409552,,,62444.7410134652,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.829109651270731,Whole,2021-08-16 07:33:28.213000000,,2022-02-15 06:28:07.883000000,620-639,2021-10-15 20:27:45.857,20.78262351758935,,0.0498692529076489,4929.880429220422,Valid,0.0,291.3464055619897,11302.287126163508
1516930.735297433,9991,0.0826683557998278,E,66.25977338506324,5.742221627675759,,7.251994508798185,1374.9866497403,-3.934889720321252,-1849.6494596481407,1156.7715662461592,3.0333883058862625,-7.553439871953517,0.0,0,2.972799321092316,Bankruptcy,2021-10-18 00:00:00,350.7474950378684,,2021-08-25 08:01:44.537,2021-10-29 14:07:55.027,2021-08-31 18:06:05.233000000,,6.0,Completed,,-3553.989624463673,9991,0.0,1.0,,0.7684691346372192,0.0818653491236215,0.082540350876943,0.0475622153148599,0.1683004300416779,0.1886776736188797,66.25977338506324,-40.65678770638726,,,,8.23589764455038,6.453849766827579,2.847342467879004,"$1-24,999",6076.760886451796,,Self-employed,Biologist,-42.47247794797903,MS,PEYTON,(Not Implemented),-0.4197256315807142,1.5494124864354828,-9489.412286552106,15015.10076778502,0.0,6.238311469480387,24.717857881030767,-3.2887540407084765,1.260667528926201,22292.43082557614,9504.448466789796,-6.917388668668547,1.0291969370210985,0.9251059401951344,0.0135596242752612,,,68239.16903056129,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.178923030031389,Whole,2021-05-14 07:35:28.413000000,,2021-12-01 05:44:07.283000000,800-819,2021-08-11 10:44:32.136,-432.915655162661,,0.1106095430213039,10778.614566580904,Valid,0.0,150.78530290072263,5925.975583551073
1549166.5852466775,5845,0.1523189306207064,D,40.1381628110376,15.772666097304976,,-0.2137062708741468,15793.378546429336,-107.70372918761142,199.98733169454815,719.588180908305,11.117529804732229,8.350736026429084,0.0,0,2.494927857994475,PaidInFull,2022-03-03 00:00:00,144.27525172177204,,2021-10-23 11:03:56.097,2021-06-10 08:09:00.127,2021-02-15 07:00:43.830000000,,6.0,Completed,,7912.51421685672,5845,0.0,1.0,,0.6604920789616832,0.038498917790366,0.0833686744065261,0.1247938573912612,0.1151397913445289,0.1397417310350709,40.1381628110376,671.7452867964457,,,,8.390133084623116,2.2668738036071385,4.997994396214951,"$25,000-49,999",5773.210890427353,,Self-employed,Flight Attendant,189.6805292913388,MA,Coplay,(Not Implemented),0.2346717140097439,2.194457691798987,72465.46064157473,17428.362555743726,0.0,-3.550650738318125,24.2046799481351,3.081935305866242,1.089433679083486,14842.475294645868,14364.05866907344,4.398154698980081,1.093408937738359,1.1926274678713524,0.0732715619395641,,,49410.76304168836,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5960800007810343,Whole,2021-09-03 13:48:24.737000000,,2022-01-26 05:42:49.117000000,620-639,2021-09-21 20:37:30.962,-4575.114333645352,,0.0123854902946561,10172.08493536956,Valid,1.0,145.62201133911097,5627.588879088242
