loan_number,amount_borrowed,borrower_rate,prosper_rating,term,age_in_months,origination_date,days_past_due,principal_balance,service_fees_paid,principal_paid,interest_paid,prosper_fees_paid,late_fees_paid,debt_sale_proceeds_received,loan_status,loan_status_description,loan_default_reason,loan_default_reason_description,next_payment_due_date,next_payment_due_amount,co_borrower_application
1706366.6529239172,30972.979304320714,0.17142766306348112,C,57.709957171451336,10.53071655422806,,-15.457915728786116,7661.176439769468,-13.650818517142987,-3792.5043102751974,-99.33431576817247,3.6474437443055434,4.067584776812819,0.0,4.224674365755292,DEFAULTED,3.45933525050239,Deceased,2021-09-11 00:00:00,209.33551268057835,
1545670.289808313,2863.4632211326225,0.1398553227695553,B,34.04306101100064,9.623102035959636,,2.2353555019732365,13161.606482563398,-15.377372944013914,2603.9161204054544,-1003.1018334410048,-4.336640064509929,-3.0073894363844738,0.0,1.3047189040399527,CHARGEOFF,2.4282112178589292,Bankruptcy,2022-01-27 00:00:00,453.0130584661828,
1648029.7200667162,17361.048727324844,0.09804135465425891,A,33.75596669810496,7.31239118018881,,16.238687602380466,-2045.15414255229,65.26052322040734,2031.7459401284827,750.3927556228705,4.140820665792158,0.5266434897937075,0.0,4.634479739918327,CHARGEOFF,3.094914518576487,Bankruptcy,2021-05-31 00:00:00,505.3231608449862,
1631673.3441259975,3967.2576551730617,0.19804239350414976,HR,32.23532688647988,11.948257457302958,,-2.722855215670239,17055.77476584427,55.33638196810456,1160.9196783455354,1984.9012025675484,6.35340991519058,4.807527487927535,0.0,1.7225341364532791,COMPLETED,3.3228203001241017,,2021-08-13 00:00:00,457.92103057331946,
1652087.6487650257,18769.9924852393,0.15712263162701715,HR,41.64583732486845,5.548623051215372,,12.992114925542904,22945.336580853742,-114.18220942871284,-979.4273732713978,1483.4854336893459,-9.31341037172274,-3.6452155199676226,0.0,2.8261621345271655,CURRENT,3.609775085556238,Deceased,2021-05-26 00:00:00,544.1425594356796,
1693644.2755193748,15054.322971192747,0.14459373922790947,C,46.078629375708715,13.050266748677739,,-5.700108094780934,11325.162052976255,-86.30440758716433,4911.7444258492915,764.1246154706836,3.3151549550346964,-1.6245970565549528,0.0,0.4373513502728079,CURRENT,3.279668580379902,,2021-06-18 00:00:00,527.4915791718274,
1590784.9327131016,754.6113340280281,0.10291772345351438,D,46.100484700155086,9.613199045877984,,-4.8234283375593785,9693.325923117029,-118.70253000792698,-1338.5911894101769,-1374.5082844896388,10.468693563281175,-8.80926556573599,0.0,1.7261984102030015,CANCELLED,2.9834499118779747,Bankruptcy,2021-05-09 00:00:00,45.397491275293476,
1616684.0148662506,25968.691368417396,0.13977138098403002,E,59.84687733209253,13.833630834012254,,3.603566066954033,3823.9190939049677,-95.12945333530554,11390.173634968027,-159.65536743833468,-7.325929276854314,-4.4289100748798305,0.0,-1.0345392245742973,DEFAULTED,1.9474225603870685,Bankruptcy,2022-01-25 00:00:00,259.90852655404467,
1633050.258617732,9059.78506623926,0.0665000819012986,B,52.82101721303259,9.577453008597429,,22.88823863723055,15799.489102133808,-63.72169463301712,13216.211737003687,1990.3133923384662,9.055737068891371,0.5887431959013315,0.0,1.3149631665768071,CHARGEOFF,2.3453324139926943,,2021-09-16 00:00:00,365.0986707815265,
1632269.8428587236,-2583.1707202738253,0.2680671778183858,C,63.46417713677527,15.161458416790417,,28.44554216560048,8626.094877610334,3.5088793846676936,-4720.315742314795,1542.5596474534782,8.276634169218422,2.9069058183401637,0.0,0.40644839060493765,COMPLETED,2.2708346011076763,,2021-05-24 00:00:00,335.220071801009,
1614226.0680558735,1852.9994260059866,0.1588750306195656,HR,36.50076018599408,7.263223090433335,,-3.639554658736312,12474.64289470504,-25.466633036093434,-6077.323689675646,283.0010160054469,1.9045744605094275,-3.4326186416764712,0.0,1.1419426860787008,CANCELLED,2.520558805891786,Bankruptcy,2021-10-23 00:00:00,300.2138624689974,
1572780.5238406912,27170.206470313107,0.1335336997415992,B,44.80339607450201,5.29821265808674,,11.27960118209974,14252.46062373228,-129.65226656509094,-795.5285675986656,2067.871378640254,10.078939895393042,3.5267140363468976,0.0,0.7592326894914667,DEFAULTED,3.1518630691697522,,2021-02-25 00:00:00,611.2173050442747,
1577385.5120415422,2886.2569778531215,0.18809252725687778,HR,34.13652191717936,11.612155067746858,,24.74246483270263,12366.482713556878,-195.9301794803465,289.22045122073314,1259.8084752309433,-7.402716752378323,-1.8154555330784867,0.0,3.1137019135641917,CHARGEOFF,1.8354726376837538,PaidInFull,2022-02-13 00:00:00,312.51574179134343,
1543511.6432684702,15283.827643767916,0.1755229202000416,A,68.75575443533222,10.471902226973622,,4.4597568030978945,17421.42249542802,-150.5866029697048,7318.643172655824,793.1019057303814,-6.023034935633246,4.67646066861631,0.0,0.7503611569058214,CANCELLED,3.456161153476151,PaidInFull,2021-09-18 00:00:00,449.80438483034834,
1606853.2720887735,8581.517308180133,0.22515864015054998,AA,82.26361574051099,13.112340225382955,,-6.480870938125922,8700.916712955148,-46.66448520554363,-1168.475737364672,-62.921496837674454,1.4809686129630584,-11.315685696319836,0.0,-1.5465377693694926,CURRENT,3.9766591207001722,PartialSettlement,2021-12-08 00:00:00,311.77853987893906,
1580645.101220679,14085.411719520376,0.14667833720776685,E,31.497961927696824,3.049830112682132,,-8.81628209390517,10427.777220778013,-49.12394330696878,7148.482990338682,995.936440836058,2.7815089145739775,1.795291855052584,0.0,2.791980375024985,COMPLETED,2.8506694233667265,,2021-06-05 00:00:00,242.0225967957793,
1588944.8627485642,9489.445912941788,0.16063116977687183,AA,51.48801634761101,12.016379630823732,,1.4514156437251289,17546.741916126957,-156.6144808942961,1448.0622950867826,1644.257415911735,4.027996561450518,11.609307797891947,0.0,0.8809323864957926,COMPLETED,3.045658311799475,PartialSettlement,2022-02-25 00:00:00,779.8370839781707,
1569157.5692089917,8937.972166454874,0.21037181619028478,B,40.24269885966443,11.734326319070707,,-3.7756233243153146,19402.94509508782,-44.142143996103,8635.321547414987,1076.8698035870234,-13.684328056086299,-8.562161944160916,0.0,1.725978633465366,COMPLETED,2.722838669486897,Deceased,2021-02-12 00:00:00,122.65709119568254,
1559454.0039242664,21070.682578189815,0.16996286494722154,C,43.22175592327791,2.1099945799914774,,7.477638237723977,19382.970479584506,-91.35752957537579,3426.0605228685154,1029.132244110991,7.132823850298864,-4.768095421449928,0.0,2.711925528135579,COMPLETED,2.664584282110795,PaidInFull,2022-03-10 00:00:00,150.09184299431107,
1542491.7071836095,17038.175933451697,0.20093954012592638,E,32.583581968204854,2.360838867607547,,26.46462638935407,9110.541767911336,-65.1752992724571,10987.993625214944,1547.0113353857646,3.1232248492262986,-3.9861354197236367,0.0,0.6412840191932133,DEFAULTED,3.7240751829425607,,2021-12-14 00:00:00,35.96866396633072,
1615106.176690623,16658.994110387353,0.12201215444349577,E,50.28543259986002,9.695690718029418,,-2.4761369696458013,6376.122682864837,39.42530657528205,-717.6432738805711,123.83794885203656,6.156217934887547,6.63230709334564,0.0,1.58108300574067,CHARGEOFF,2.933903129592916,PartialSettlement,2022-01-09 00:00:00,747.7548275028629,
1518510.3459343235,12877.447223288133,0.1601725841643149,B,56.031867837400824,6.48681512869464,,-6.428822422848856,8445.087811641726,-164.5905640920709,10958.627868976273,1330.4186710714496,-1.2769910162321012,6.439523234258135,0.0,0.7833613918119307,CURRENT,2.4078021039921804,,2021-02-06 00:00:00,682.4215193926925,
1519210.7970725677,5567.124198080584,0.12766659238002107,E,34.807936125656816,13.33236287454816,,25.254344159333034,7289.805570560745,-164.9619437053933,2939.7641861934826,2026.0201695951414,-2.1824529701046314,8.809230890429193,0.0,1.7826929828752962,CURRENT,3.008403076401953,PartialSettlement,2022-04-17 00:00:00,725.1243015403791,
1659836.6075522143,18050.129207446906,0.1634477387580954,A,69.41459337747077,12.056486473813866,,12.809069977145555,8425.278025056708,-19.642443446859147,10954.13114962987,1087.5179047049799,-4.716856825594418,-0.33607850625243474,0.0,3.2667685420176293,DEFAULTED,2.401945769534702,PartialSettlement,2022-01-03 00:00:00,272.5030984570327,
1712027.824856707,16636.85879343834,-0.009052723663387274,B,54.476407963184805,7.824345157795733,,-19.249528408939476,1429.7010663297278,-175.23666807509784,-506.9713421565907,1655.2412585303694,7.873034083196982,16.344964541401186,0.0,-0.11441939367521559,CHARGEOFF,2.5633197594850485,,2021-02-25 00:00:00,114.55696715738495,
1585001.8973659773,24688.6777888118,0.12903916008331978,D,44.671264146824505,10.96670678576418,,14.645670133199935,7957.859796395649,-71.09585829799926,-4284.82158695991,772.1708367784939,-3.281708497569221,3.411352775195829,0.0,2.7106134898404974,CANCELLED,4.112185125727088,Bankruptcy,2021-10-14 00:00:00,551.8130386218777,
1568564.8676689486,10339.343638687382,0.1337392347694924,D,52.41997665947378,10.128370704355852,,4.3955119079491265,215.19250523781193,-106.67330279797427,4476.570245515928,1339.0039780124832,7.777096825807352,-1.2081042836394427,0.0,0.9924384503929731,COMPLETED,1.9132574155169295,PartialSettlement,2021-03-07 00:00:00,285.5203864971805,
1636029.133558952,11106.487356806028,0.11538151362541704,E,33.97610357878155,9.744233155340778,,1.4725633867367616,1857.233318204886,-59.86270905660771,8001.64332027485,207.9944443831688,4.698288204971098,6.627212925195413,0.0,1.3334478257824096,CHARGEOFF,3.727403404697696,,2022-04-26 00:00:00,440.91489577253344,
1576603.9571380918,5277.539411592332,0.2205831560256007,D,65.28413661802239,3.150980635599004,,15.941812029639344,15732.977867649926,-107.88810866159254,-4170.14843801413,-366.9559933459259,5.763466551461036,-4.130326923136542,0.0,-0.03386373748348204,DEFAULTED,3.467272232461792,PartialSettlement,2021-09-22 00:00:00,402.1218463391984,
1540971.9502473066,8262.245489955374,0.12221918004564757,AA,44.96958168392906,11.15546414630281,,0.8186083804774464,13672.039104470796,-54.87468077095261,4411.594769490173,949.7751502076965,0.45027546982074607,4.937693035476037,0.0,1.0731276389334448,CHARGEOFF,2.225973360005734,Deceased,2021-07-13 00:00:00,167.49693547179936,
1625112.087438946,4524.592821340249,0.13345390448762068,A,56.95419213396527,11.30607950027748,,-3.073756632319683,7287.7816259061965,-80.13319156829115,3834.965396942129,976.6218519821435,6.337170423343101,3.695117532086534,0.0,1.790314143467835,CANCELLED,3.130465956215681,Deceased,2022-01-07 00:00:00,319.6303546077074,
1675776.5240670373,23588.384268279682,0.11320331032724346,D,36.66667737889614,3.141123592510679,,8.950138936751156,7609.153608684485,25.744726005671282,5370.495626774758,962.7094665412536,-0.1655297628677439,1.84746298207304,0.0,1.9500390223598285,CURRENT,2.4904212078101535,Deceased,2022-03-16 00:00:00,354.1491957450752,
1656636.943787433,18133.428544798797,0.16647958976171562,A,40.69697155136093,7.706869958111208,,31.070309646615975,19464.35832505428,-5.9404786044316324,8589.692748404628,861.626847957058,3.686531637502254,1.1787082824751762,0.0,1.0491564061282408,CURRENT,2.490725988362636,,2021-04-23 00:00:00,202.49478761530213,
1644597.5292741226,-3832.9860534497057,0.12556264980891657,C,46.63880934688008,5.109954587795958,,-6.635268537301038,4997.713574060001,20.15369024706716,-1057.5567216971026,1014.2018126210044,3.6501713362683805,-0.16867019186381227,0.0,0.0997582722371615,CHARGEOFF,3.193093514630243,Bankruptcy,2021-08-31 00:00:00,116.65181888435527,
1519949.6341565652,6665.334327416265,0.1354714074443478,D,52.5098167726822,6.807259577566701,,5.244536205143433,21262.592371131894,-215.5301500114598,6340.84827141383,1558.5896862346654,4.771619440127024,4.886520814107862,0.0,0.5664562495941006,DEFAULTED,3.5577716387620573,PartialSettlement,2021-02-22 00:00:00,392.97338015538753,
1537283.617207452,20705.80996710566,0.17610849438566964,HR,40.078163284738764,9.771039564082885,,21.392181833789248,20146.56642109085,-62.94875877028878,13846.675562038106,-595.4813081957398,-8.611137106758612,-2.8281107076248153,0.0,-0.5598484345957855,DEFAULTED,2.961569348371894,Bankruptcy,2021-06-16 00:00:00,257.54791296364317,
1606522.2768419115,16617.568774240055,0.13261221867777429,D,55.60046927240377,13.8764520535509,,-13.474703823377403,13951.892589829802,60.48024647468911,-2158.5522646756567,2270.0455260591734,-1.6666652972969977,-1.171169697930933,0.0,0.5594380393194187,DEFAULTED,2.388181546295539,PartialSettlement,2021-05-29 00:00:00,805.600917369009,
1576528.917110169,14788.334672704545,0.0977369341924329,B,42.147552342615434,9.152798100705555,,3.3499312571119804,13865.707982186363,-136.47224108625994,4689.670153692266,2360.7816277891407,5.396774305191826,1.6162877469862122,0.0,2.719845970320131,CURRENT,3.3060579245895747,Deceased,2022-02-23 00:00:00,469.1418422216788,
1599616.3954157662,7346.133387472968,0.13126753076033137,C,37.82169808026636,1.2934787811049517,,33.2184626766518,7501.163040375692,-79.43099762947965,10554.93521242983,1517.7508600708022,4.039011100688567,6.638453116585995,0.0,1.5373691155535465,CURRENT,2.6018018205058295,Bankruptcy,2021-05-21 00:00:00,21.51335200672827,
1646830.6468057435,23551.954783711713,0.16484864856161896,AA,44.5146304572692,9.596109364390735,,-21.168367661092994,9422.676759076656,-50.73926807002424,7318.159710651158,740.7435913545876,5.460377301091814,1.4647489108109495,0.0,0.4744713712373393,DEFAULTED,2.4075189413086155,,2021-12-04 00:00:00,198.64081108092972,
1589179.3259937747,17991.308001592963,0.11416781095240705,A,35.87809604029992,5.44895262572053,,21.69905893344844,-2157.7269500323237,-8.643566508087062,4256.438434342603,-553.1495102227086,-13.429676483234807,-1.0588082250360071,0.0,0.5009154476275065,CURRENT,1.7404676073376586,,2021-12-20 00:00:00,174.04769492831662,
1575710.325774885,33394.753613299144,0.15235992518323518,E,43.76855264125738,4.908084410046943,,-15.509372873600771,2892.0702484594185,-138.64067296004168,4369.387766951129,417.35060672711006,6.948473535937504,2.615096694918947,0.0,1.2497350379655694,CANCELLED,2.88449013935162,,2021-10-09 00:00:00,388.67914285386036,
1509471.683469832,16869.27593859602,0.15629096410117413,E,27.756957779869943,12.522898333329907,,-10.0984890576051,10305.586332844608,-125.18612537226639,7625.007138875762,1769.927800013338,5.184629776574891,-1.958168171261923,0.0,-0.20064470477949037,DEFAULTED,3.2826223886809935,PaidInFull,2021-07-14 00:00:00,-337.5513521722304,
1550925.672832109,17344.378365839028,0.22735582790919742,B,52.42005473134378,9.674691802823977,,-1.1755445434384044,541.88199545508,-20.157755536274472,752.5894131690384,1663.2806872154474,-0.25491650101217433,11.530967350020285,0.0,1.8806979599924256,DEFAULTED,3.6586587755917086,PartialSettlement,2021-11-19 00:00:00,306.14723412029144,
1598197.539668273,17024.9073737505,0.17111885996661946,B,68.61252800888542,5.28259635236705,,11.311681201800475,7392.960392652357,-91.07277608281345,4925.4454519844385,1895.5245799421484,2.7449334294606462,-10.01846863572277,0.0,3.7374188792590672,CANCELLED,3.6870367139520335,Deceased,2021-11-21 00:00:00,188.5900605134395,
1647162.1099682625,7123.239864811351,0.13176341226097057,AA,40.99810057364798,1.181054624385025,,3.745482384243798,20806.13188663737,-87.94975130725727,13666.867603154995,1223.4777573127735,3.3178376850149247,6.744281571940171,0.0,2.840967667957465,CURRENT,2.8270282569649035,Deceased,2022-01-16 00:00:00,52.70497732459248,
1541718.6485968214,-4304.388355134422,0.12517220750460029,B,40.99498139587783,6.929230915341284,,0.3758211599707133,13101.742746492917,-75.01438149975432,5793.425110620953,1476.9869877813762,-5.6678343706413425,-1.6131362507839935,0.0,3.020642307235441,COMPLETED,1.8653868592610379,,2021-04-29 00:00:00,425.07517161575606,
1461423.9418562474,21183.996802644615,0.05888991866780184,D,38.55369929286099,6.64130744250616,,-0.5627059868275834,4473.956948644019,-16.559296177895604,6160.184579171587,538.7133296305303,1.9994529248304573,1.8256977754696906,0.0,2.0972088162565647,CANCELLED,2.4990218409096983,,2021-04-12 00:00:00,445.66711437485174,
1491793.6861493576,17140.87657456088,0.13674534483906584,E,69.67117077205333,9.227908887979162,,-4.870150173749635,5271.710703246875,-79.69228922858353,13754.388617968529,-392.8255315455119,5.24338169240162,4.378460261737848,0.0,1.8365648709071625,CHARGEOFF,2.21831038906242,Deceased,2021-10-12 00:00:00,250.46102861369812,
1695644.2956101445,19929.203798679322,0.1363562801115887,B,46.418738959163,7.1438260034790035,,0.35730441015149017,1503.3107881857977,-158.56780949687234,332.61318360531686,1568.1882781362406,-4.6554436007586375,10.10668695605416,0.0,0.7688735317663634,CHARGEOFF,3.371449080537232,,2022-01-13 00:00:00,217.65425683579002,
1585596.2979022479,15053.168554814962,0.1371168608057634,D,56.44439872423602,15.117090318257258,,4.240747770422818,10909.815200709514,-68.52931006523356,8650.458789370321,874.8477286642283,0.7984407645023799,8.677500433615595,0.0,2.041978071823341,DEFAULTED,3.366191493742833,Deceased,2021-12-15 00:00:00,295.5785255127098,
1450889.5101772049,12572.235177346602,0.06381612100748033,C,51.788855919336186,7.212047042538115,,8.909441454998184,-6482.844124590938,-149.907265255497,5715.098520569742,1650.9974453323446,7.239217255919945,10.309384905363974,0.0,2.3236820802967046,COMPLETED,2.7850999959379625,PaidInFull,2022-02-27 00:00:00,460.4485697418935,
1591025.9586610436,20527.25748713903,0.049444037243881106,E,69.28918843944186,7.639325437921522,,1.4715875326867498,3263.3928078229847,-73.16409122731612,8097.916384191876,1884.0708841252422,2.8058781389714955,-2.593516337245231,0.0,1.707542317540526,DEFAULTED,2.683217405766382,Bankruptcy,2021-07-03 00:00:00,354.3425543470555,
1650951.8574214135,2762.448438187492,0.06371558209211953,D,38.98062907591852,12.453862942128868,,20.035767106969452,17787.43719718697,-17.226356408873052,2395.3145662680517,-606.2753073912704,8.386454299850838,5.6374281361822005,0.0,2.825474181097322,DEFAULTED,3.9123662565533985,PartialSettlement,2022-01-19 00:00:00,133.84530178108645,
1366288.6598239017,10299.015520986433,0.19390929614108682,C,64.29326684658146,5.493924517201729,,-2.0753880388378994,19285.695004068533,15.681937688592015,8467.731911402703,1536.8126739496138,2.1683980215766856,0.6580352817174463,0.0,0.07983195660636655,COMPLETED,2.2531762749017816,PartialSettlement,2021-04-12 00:00:00,392.84023770985743,
1518383.8605982694,15879.97946715122,0.07527911272288489,E,45.57676821571841,9.23712173554465,,4.989829438446534,12111.38840246392,-115.0438869167929,9293.529107604849,1572.3816220128135,-1.303565854893212,-1.8018629720939257,0.0,2.3305536665653337,CHARGEOFF,2.8343589422466606,PaidInFull,2021-12-21 00:00:00,-95.5011227680078,
1593755.5127418085,10299.2720461908,0.10177809124292561,E,62.7482474219538,10.667187180030474,,11.043956929291376,16029.694106960258,-89.99706838491262,2310.351495297192,364.70684882978213,-5.455928232853211,-4.941500295132503,0.0,2.939577536086424,CHARGEOFF,2.913066035055194,Bankruptcy,2021-06-17 00:00:00,500.5794465927895,
1557256.040778978,10189.17910587967,0.13036580533257022,D,65.77040605359645,13.272972838310054,,16.332442207876632,6521.343979384928,-125.01382726618297,15650.778878030465,943.3494393511576,-1.9509954494740014,-11.976169989712028,0.0,2.632615941946743,CHARGEOFF,2.932293289966284,,2021-05-22 00:00:00,160.41235255319296,
1662303.4890810447,13414.22018848609,0.09188828319393244,A,52.671767240146906,3.2201801031323107,,-2.121006679673022,361.5810470341239,-174.94580850250512,7541.451028455629,869.2792008181871,2.1625082029895912,-1.0121100864151389,0.0,1.0886176720085121,DEFAULTED,3.349807773835297,PaidInFull,2021-04-07 00:00:00,259.2660012065228,
1570911.1091325362,22115.463114859216,0.14278490612363434,HR,57.22375582954773,14.089471557000476,,15.945506546876992,21310.087012562497,-181.95704464282787,8486.649474213795,40.40680638220499,17.087873611310332,-2.4848000208917806,0.0,1.4591085688630239,CHARGEOFF,3.3746608361897263,,2021-07-31 00:00:00,402.68175136391676,
1596338.1708504471,9803.091306488172,0.1377216139703356,HR,33.36768139628458,2.5837150850237984,,-2.817784608177612,15717.894887384675,-92.60478408487137,1928.4271342617326,1778.2097624638961,0.35173430272784,4.927228451919905,0.0,1.9295841020175115,CANCELLED,2.7589501955542444,PartialSettlement,2021-07-15 00:00:00,43.21534426358954,
1613452.6674375,12852.486244313326,0.07639159907443434,HR,41.38555514843447,9.807167790964264,,11.827409688035509,16191.053793828709,-144.80507381963872,-738.9045876560981,211.9244769574061,5.649214473351881,-2.52238423413222,0.0,1.7418647346136813,DEFAULTED,2.7620753924368198,PaidInFull,2021-02-28 00:00:00,215.96540127137712,
1586045.143783137,20699.63209316099,0.19881985030004012,B,37.93005607723583,11.217883292308333,,12.539095211180964,8828.684814072018,-19.38447845618063,-890.0364759478448,1289.1577587599186,5.968390744736148,5.2551734058009325,0.0,0.3680020278097913,COMPLETED,2.7889045326452613,Bankruptcy,2021-07-02 00:00:00,212.742827358934,
1576469.6583794048,11580.663342702648,0.19350714215184892,B,59.58627042572105,4.610917889446021,,14.245139601127914,6941.109691705515,-27.425003687241478,-609.4574341990583,1594.4464386093175,-8.705262837864938,-6.57639613709354,0.0,0.6495959618876368,CANCELLED,3.4235550408429796,PartialSettlement,2021-11-20 00:00:00,420.33422771826895,
1534018.912353535,-202.23245731942552,0.16823629873265164,AA,40.31832462688192,5.134662942668831,,13.200200903379166,8522.318803785982,-107.99633155982184,-1349.8862610489427,1841.1275412847203,1.7134811598731567,13.486284634769431,0.0,1.4764763648300847,CHARGEOFF,2.432474978231764,,2021-10-10 00:00:00,-39.331838084792025,
1546628.6206355642,22391.465314146357,0.08146328977775005,HR,45.23630826177016,8.489147831085141,,10.084980231671775,17086.479325249587,-54.03063957213943,10985.981547728386,1036.0677879495329,-3.44067969914548,7.491771992319344,0.0,2.4638215603800804,CANCELLED,2.502456628863946,PaidInFull,2021-05-19 00:00:00,303.48044868452166,
1606794.476422277,18200.802879314768,0.04118790325114807,E,45.28488583563006,5.260420547881196,,-12.49847954653038,6724.721559513484,-168.24560469118114,4974.672968146135,906.359477540518,12.8992814628517,-3.1791445397333593,0.0,1.225673170409848,COMPLETED,3.2896601431715564,PartialSettlement,2022-03-01 00:00:00,422.2148829435813,
1672899.150531763,3040.5029330723664,0.11218212732439199,D,44.35930309946856,11.351561192436467,,-5.032357755822002,15055.763070020583,3.3550194912687203,10867.527683752664,1776.005401264212,-6.986610904718503,7.019973015315342,0.0,2.1766541870443645,CANCELLED,2.759756317213388,Bankruptcy,2021-11-09 00:00:00,39.179605486839876,
1640856.83680018,4134.419058355406,0.11317362281342708,C,38.68335868650809,3.6032935794949514,,-12.899311235296754,4058.0688988320117,-65.40302005427024,-5549.757752109363,1359.4078059076257,0.09396841940491885,1.4140416105620703,0.0,0.900681902898448,DEFAULTED,3.0819449839002013,,2021-04-13 00:00:00,607.017027981293,
1622293.506470614,-765.284247496169,0.10210445653466294,D,58.949068891382694,7.920256847500048,,8.11650928287531,16013.72731966517,-110.68673681507524,239.54423833285637,1690.537135304145,1.7359458742052345,6.444452251989484,0.0,0.23913366499759015,CANCELLED,3.0748647537725535,PaidInFull,2022-03-24 00:00:00,271.0082049913716,
1595013.7063074904,4768.255496825216,0.11113270054727735,AA,21.326021369164625,8.03313858303342,,9.23775810668373,15323.274340055781,-71.6645770215197,13602.045674538034,576.6328418605007,-2.7476518410812623,3.7150644004596898,0.0,0.4022549270220268,CURRENT,2.545039286499795,PartialSettlement,2021-06-17 00:00:00,327.1777880068233,
1510299.839698586,7500.59486628893,0.15009174294179495,A,75.69532868426924,4.192209122460158,,3.9937357778664073,10981.378221616194,-32.134098938442364,2219.7061338097446,485.303672170304,8.58286142838751,2.0106925222304537,0.0,1.4104674927117626,COMPLETED,2.3868343549605724,PaidInFull,2021-11-06 00:00:00,564.187544600062,
1560261.8956573629,23865.31442394783,0.1813339025873887,B,47.26553531262468,11.787499637697456,,-18.073384641903466,-1740.652109694216,-184.07194122609474,-4953.416532692683,1844.2480576342855,4.3101892911854796,1.5654646899763787,0.0,2.3930210616721364,CANCELLED,1.8802940074184786,PaidInFull,2021-10-21 00:00:00,188.5643203802092,
1647985.3880274694,21577.49538904783,0.08735744411034901,E,60.63479278471587,9.77113042509847,,5.164371931378115,-2427.563798317273,-94.81317497417712,6856.399728587217,2012.8705347823332,3.643345868500465,2.321675293031113,0.0,1.1255785329008228,COMPLETED,2.7838486709271404,Bankruptcy,2022-02-02 00:00:00,239.87396002953463,
1524438.8354820185,15822.454821472293,0.20679113401959084,B,65.8836955332378,4.528155567433259,,19.861080192079562,-96.77639285488476,-71.67824967269831,1670.4462395049943,640.9179733550395,-0.28203366446366807,-2.9580237012132984,0.0,1.611526333287388,COMPLETED,2.92455214312598,PartialSettlement,2021-04-10 00:00:00,530.6430491367506,
1542970.5352055037,4911.157560334623,0.17017221895070042,B,64.41227667128392,8.782806401207145,,15.50113602692193,764.5612847518241,-52.04756339211029,14935.159836559318,-1308.698861023016,5.795755336887149,-6.655224597577883,0.0,1.7313783118930561,CANCELLED,3.0675390976457186,Bankruptcy,2021-12-16 00:00:00,451.61926124172857,
1612014.5551692692,28391.15372684402,0.13607504181805113,A,32.279232666094245,8.362395229866454,,13.190127548212114,11330.413390891692,-68.84289819553234,239.06340155552743,-86.04001901660365,-3.2590089493737477,5.525658371901632,0.0,0.8138757866107019,CANCELLED,2.2511782884510825,Bankruptcy,2022-04-26 00:00:00,220.39915247169932,
1580791.0918797622,12367.922531200706,0.13195489624821116,E,57.99034033935465,8.015528407782979,,14.614879820707813,1571.7036729070087,-26.643863432879066,9996.4698124019,673.8693168186139,7.486315377909211,-5.859807622237439,0.0,1.2571825021489498,CURRENT,3.1099628842412383,PaidInFull,2022-02-03 00:00:00,524.5767021481381,
1574148.2524574043,16856.87167186302,0.21074269929001266,C,30.38763782352798,7.339518642002313,,23.34797715888644,8422.673687379976,58.576614077680986,-2740.249356652255,2209.704776779572,-0.882076492344563,-3.7905143148056273,0.0,2.2325026507477044,COMPLETED,3.102758224549892,,2021-02-28 00:00:00,577.2464483223247,
1698510.4026694428,19458.984735775615,0.19067243077444468,B,47.655384771418944,8.955630329199902,,-1.0203077342620106,6695.807683710344,-82.25111362818213,-4182.495162028366,-739.9009242613909,4.696336597102979,-6.739143370589498,0.0,1.2756751720588648,CANCELLED,2.2067082877181092,Deceased,2021-10-11 00:00:00,546.5633847464519,
1551638.5314125293,-2417.5667874289447,0.2466058925717341,C,39.85447024615273,11.398469218109177,,12.360154842804835,11580.613292594544,-117.79257718656092,9765.4431761185,748.2135287588895,1.4992183321557742,-1.228454821994096,0.0,0.11589850343339059,COMPLETED,2.574403138394504,PaidInFull,2021-12-02 00:00:00,315.59521846762317,
1651762.2785589,5454.604533795606,0.13212280446042218,AA,59.673912855673414,8.538350553081433,,16.144555073798998,-2514.107251649708,-33.155830852122435,9366.797768992223,294.3665024306573,4.121897938961244,4.920845893551811,0.0,1.297313101272504,CANCELLED,1.5651613108376399,Bankruptcy,2021-04-08 00:00:00,-239.44534590718536,
1609537.820447851,10179.358625409912,0.08341948206346486,AA,41.52995335845314,11.939490295301674,,1.7495007881264901,13466.842670068156,-96.6835480764486,-561.844513774241,1220.5196239072684,5.765588779880206,-5.942110554928313,0.0,1.7752626346809919,COMPLETED,2.60967941287644,Deceased,2022-03-17 00:00:00,-5.45405759026346,
1517691.46770617,19675.49858888078,0.2051950310430458,E,35.49057249838139,7.620186978122591,,13.887514702944298,13038.294899437029,7.504303755229429,1338.4707267751726,2130.5921336181973,0.9156022978386087,-4.007146687270136,0.0,2.5055101055300195,CURRENT,1.7229063679474013,PaidInFull,2021-09-11 00:00:00,214.59453499334313,
1551824.6326087941,1058.3388448410878,0.1805453158481252,C,58.03318057720204,8.555922730446275,,-10.721948863998122,14997.905658387794,63.3664214072043,13266.846341872211,485.28988489941975,-6.9293128852227515,2.1317404394125252,0.0,0.6288204099392087,CURRENT,2.510459362963055,PartialSettlement,2021-05-15 00:00:00,226.10353542811373,
